transaction_id,posting_date_raw,invoice_date_raw,fiscal_period,entity_code,account_code_raw,cost_center_raw,vendor_name_raw,invoice_number,po_number,currency_code,amount_raw,tax_code,narrative,source_system,posting_date,invoice_date,amount,amount_is_negative,narrative_lower,processing_timestamp,source_file
TXN003397,03-10-2025,01-10-2025,2025-10,AUS01,5710,CC4000,Seek Limited,INV78616,PO9841,GBP,17301.16,INPUT,Payment for subscription,Oracle,2025-10-03,2025-10-01,17301.16,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003398,03-09-2025,28-08-2025,2025-09,AUS01,5120,CC1100,Optus Pty,INV52111,,AUD,28844.69,GST,Payment for services,Oracle,2025-09-03,2025-08-28,28844.69,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003399,2026-01-14,2026-01-08,2026-01,AUS01,5310,CC3200,EY Australia,INV54041,PO9810,AUD,6383.38,INPUT,Payment for consulting,Manual Entry,2026-01-14,2026-01-08,6383.38,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003400,06/19/2025,06/13/2025,2025-06,AUS01,5600,CC1100,Adobe,INV14553,PO4961,GBP,23261.68,GST-FREE,Payment for consulting,Oracle,2025-06-19,2025-06-13,23261.68,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003401,04/02/2026,29/01/2026,2026-02,AUS01,5600,CC2100,GCP,INV52963,PO3825,USD,33172.31,INPUT,Payment for goods,Oracle,2026-02-04,2026-01-29,33172.31,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003402,09/26/2025,09/17/2025,2025-09,AUS01,5010,CC1200,KPMG Australia,INV20166,PO7278,NZD,14434.54,EXPORT,Payment for goods,Manual Entry,2025-09-26,2025-09-17,14434.54,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003403,09/02/2026,03/02/2026,2026-02,AUS01,5100,CC2100,Slack,INV17170,,GBP,9132.16,EXPORT,Payment for services,Manual Entry,2026-02-09,2026-02-03,9132.16,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003404,2026-01-09,2026-01-06,2026-01,AUS01,5510,CC1100,Microsoft,INV60838,,GBP,229.25,EXPORT,Payment for subscription,Workday,2026-01-09,2026-01-06,229.25,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003405,07/05/2025,02/05/2025,2025-05,AUS01,5700,CC3100,AWS,INV37270,,USD,29264.92,EXPORT,Payment for subscription,Manual Entry,2025-05-07,2025-05-02,29264.92,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003406,2025-05-09,2025-05-02,2025-05,AUS01,5620,CC1200,Hays,INV29758,,AUD,36537.72,INPUT,Payment for services,Workday,2025-05-09,2025-05-02,36537.72,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003407,22/01/2026,16/01/2026,2026-01,AUS01,5920,CC1100,Seek Limited,INV76497,PO5312,USD,29267.97,EXPORT,Payment for subscription,API Import,2026-01-22,2026-01-16,29267.97,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003408,12/01/2026,05/01/2026,2026-01,AUS01,5010,CC1200,Accenture Pty,INV30154,PO5202,NZD,12999.98,EXPORT,Payment for services,Workday,2026-01-12,2026-01-05,12999.98,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003409,03/24/2025,03/20/2025,2025-03,AUS01,5010,CC3100,Salesforce,INV10559,,AUD,44704.22,GST,Payment for license,API Import,2025-03-24,2025-03-20,44704.22,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003410,05-01-2026,30-12-2025,2026-01,AUS01,5920,CC1200,SAP,INV14687,PO7862,NZD,2412.52,EXPORT,Payment for license,Oracle,2026-01-05,2025-12-30,2412.52,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003411,02/08/2026,02/02/2026,2026-02,AUS01,5320,CC3100,Accenture Pty,INV78919,PO5270,NZD,26593.97,GST,Payment for goods,API Import,2026-08-02,2026-02-02,26593.97,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003412,19-04-2025,14-04-2025,2025-04,AUS01,5510,CC3100,Microsoft,INV74006,PO4416,AUD,39352.93,INPUT,Payment for goods,API Import,2025-04-19,2025-04-14,39352.93,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003413,01-03-2025,19-02-2025,2025-03,AUS01,5800,CC1200,DHL Express,INV11316,PO8470,GBP,143.52,INPUT,Payment for subscription,SAP,2025-03-01,2025-02-19,143.52,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003414,04-02-2026,29-01-2026,2026-02,AUS01,5000,CC3000,AusPost,INV77610,PO1637,GBP,15680.75,INPUT,Payment for consulting,Workday,2026-02-04,2026-01-29,15680.75,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003415,18-01-2026,08-01-2026,2026-01,AUS01,5500,CC1200,Adobe,INV15522,,USD,7698.88,GST-FREE,Payment for services,SAP,2026-01-18,2026-01-08,7698.88,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003416,13/02/2026,11/02/2026,2026-02,AUS01,5600,CC1100,Microsoft,INV23202,PO5034,GBP,38380.69,EXPORT,Payment for consulting,Oracle,2026-02-13,2026-02-11,38380.69,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003417,2026-02-11,2026-02-09,2026-02,AUS01,5920,CC2100,Zoom,INV81773,PO3188,AUD,43918.48,GST-FREE,Payment for goods,Oracle,2026-02-11,2026-02-09,43918.48,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003418,06-01-2026,04-01-2026,2026-01,AUS01,5220,CC1000,Slack,INV27873,,NZD,41852.18,INPUT,Payment for license,Oracle,2026-01-06,2026-01-04,41852.18,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003419,05/06/2025,05/02/2025,2025-05,AUS01,5000,CC1200,ServiceNow Inc,INV11976,,USD,34852.5,GST,Payment for goods,Oracle,2025-06-05,2025-02-05,34852.5,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003420,15/01/2026,06/01/2026,2026-01,AUS01,5700,CC1200,Deloitte Touche,INV84340,,USD,15047.7,EXPORT,Payment for goods,Workday,2026-01-15,2026-01-06,15047.7,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003421,08/02/2026,29/01/2026,2026-02,AUS01,5310,CC3100,Atlassian Pty,INV87120,,GBP,44884.22,GST-FREE,Payment for license,Workday,2026-02-08,2026-01-29,44884.22,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003422,14-01-2025,07-01-2025,2025-01,AUS01,5300,CC1000,LinkedIn Corp,INV38250,PO5506,GBP,26142.97,INPUT,Payment for services,API Import,2025-01-14,2025-01-07,26142.97,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003423,2026-01-07,2025-12-30,2026-01,AUS01,5010,CC4100,MSFT,INV59377,,GBP,11144.67,GST-FREE,Payment for consulting,Oracle,2026-01-07,2025-12-30,11144.67,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003424,01/04/2026,12/28/2025,2026-01,AUS01,5500,CC1200,AusPost,INV66272,,AUD,22095.75,GST-FREE,Payment for goods,Workday,2026-04-01,2025-12-28,22095.75,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003425,11-02-2026,03-02-2026,2026-02,AUS01,5920,CC3200,SAP,INV75857,,USD,31135.29,GST-FREE,Payment for subscription,Manual Entry,2026-02-11,2026-02-03,31135.29,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003426,06/02/2026,03/02/2026,2026-02,AUS01,5120,CC1200,ServiceNow Inc,INV35801,PO6331,USD,23539.77,GST,Payment for goods,Oracle,2026-02-06,2026-02-03,23539.77,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003427,01/07/2026,12/28/2025,2026-01,AUS01,5000,CC3100,Zoom,INV15553,PO2571,GBP,30705.34,INPUT,Payment for subscription,Workday,2026-07-01,2025-12-28,30705.34,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003428,03/02/2026,29/01/2026,2026-02,AUS01,5310,CC1200,Oracle,INV60838,PO1430,USD,11398.64,INPUT,Payment for license,API Import,2026-02-03,2026-01-29,11398.64,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003429,08/09/2025,02/09/2025,2025-09,AUS01,5010,CC2100,AusPost,INV35770,PO8521,USD,31266.79,GST-FREE,Payment for subscription,SAP,2025-09-08,2025-09-02,31266.79,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003430,12/02/2026,06/02/2026,2026-02,AUS01,5520,CC2000,Workday,INV91807,,GBP,22930.05,INPUT,Payment for license,SAP,2026-02-12,2026-02-06,22930.05,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003431,11/01/2026,10/01/2026,2026-01,AUS01,5600,CC2100,BCG,INV17758,PO4033,GBP,16327.24,INPUT,Payment for subscription,Manual Entry,2026-01-11,2026-01-10,16327.24,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003432,05/02/2026,02/02/2026,2026-02,AUS01,5800,CC2000,AWS,INV19180,PO5972,AUD,21744.22,EXPORT,Payment for license,Workday,2026-02-05,2026-02-02,21744.22,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003433,13-02-2026,08-02-2026,2026-02,AUS01,5420,CC3000,Adobe,INV58068,PO7239,AUD,12172.59,GST-FREE,Payment for subscription,SAP,2026-02-13,2026-02-08,12172.59,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003434,18-02-2026,08-02-2026,2026-02,AUS01,5110,CC1200,LinkedIn Corp,INV27063,PO7045,AUD,33607.97,INPUT,Payment for subscription,SAP,2026-02-18,2026-02-08,33607.97,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003435,2026-01-26,2026-01-25,2026-01,AUS01,5810,CC3000,WeWork Australia,INV19398,,GBP,8089.48,INPUT,Payment for consulting,Manual Entry,2026-01-26,2026-01-25,8089.48,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003436,2026-01-14,2026-01-04,2026-01,AUS01,5910,CC2100,MSFT,INV73422,,NZD,25622.25,INPUT,Payment for goods,Manual Entry,2026-01-14,2026-01-04,25622.25,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003437,02/27/2026,02/24/2026,2026-02,AUS01,5910,CC2100,McKinsey,INV13075,PO5434,USD,44030.74,GST-FREE,Payment for goods,Oracle,2026-02-27,2026-02-24,44030.74,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003438,2026-01-14,2026-01-09,2026-01,AUS01,5210,CC2100,MSFT,INV29576,PO5366,USD,21582.66,INPUT,Payment for goods,SAP,2026-01-14,2026-01-09,21582.66,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003439,2026-02-02,2026-01-27,2026-02,AUS01,5700,CC3100,Accenture Pty,INV41558,PO2278,AUD,27897.41,INPUT,Payment for goods,Oracle,2026-02-02,2026-01-27,27897.41,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003440,12/01/2026,05/01/2026,2026-01,AUS01,5220,CC4100,Optus Pty,INV18092,PO7247,NZD,19767.43,EXPORT,Payment for subscription,Workday,2026-01-12,2026-01-05,19767.43,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003441,06-10-2025,02-10-2025,2025-10,AUS01,5010,CC3200,Amazon,INV19068,PO2788,GBP,23636.61,GST,Payment for goods,Workday,2025-10-06,2025-10-02,23636.61,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003442,08/27/2025,08/18/2025,2025-08,AUS01,5810,CC1000,Regus Australia,INV26887,,GBP,27309.45,INPUT,Payment for license,Manual Entry,2025-08-27,2025-08-18,27309.45,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003443,2026-02-10,2026-02-09,2026-02,AUS01,5220,CC2100,Salesforce,INV67582,,AUD,29639.44,GST,Payment for goods,SAP,2026-02-10,2026-02-09,29639.44,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003444,12/24/2025,12/14/2025,2025-12,AUS01,5120,CC1000,KPMG Australia,INV47901,,USD,830.81,EXPORT,Payment for subscription,SAP,2025-12-24,2025-12-14,830.81,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003445,2025-10-05,2025-10-04,2025-10,AUS01,5420,CC1000,PWC,INV58558,PO4555,USD,3469.29,INPUT,Payment for services,Workday,2025-10-05,2025-10-04,3469.29,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003446,24-06-2025,15-06-2025,2025-06,AUS01,5310,CC1000,Federal Express,INV68310,PO6860,GBP,792.32,EXPORT,Payment for services,Workday,2025-06-24,2025-06-15,792.32,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003447,02/04/2026,01/26/2026,2026-02,AUS01,5210,CC3000,Salesforce,INV25786,,NZD,18200.88,INPUT,Payment for goods,Manual Entry,2026-04-02,2026-01-26,18200.88,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003448,2025-09-16,2025-09-13,2025-09,AUS01,5020,CC3000,ServiceNow Inc,INV26012,,GBP,5257.14,INPUT,Payment for consulting,Oracle,2025-09-16,2025-09-13,5257.14,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003449,28-01-2026,26-01-2026,2026-01,AUS01,5220,CC2000,Regus Australia,INV61496,,USD,11919.69,GST,Payment for consulting,Workday,2026-01-28,2026-01-26,11919.69,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003450,01/01/2026,12/24/2025,2026-01,AUS01,5120,CC3000,WeWork Australia,INV75113,,USD,5554.74,GST,Payment for services,Oracle,2026-01-01,2025-12-24,5554.74,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003451,2025-12-05,2025-11-27,2025-12,AUS01,5110,CC3000,Microsoft,INV49405,PO9991,NZD,14507.55,GST-FREE,Payment for license,Manual Entry,2025-12-05,2025-11-27,14507.55,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003452,2026-01-24,2026-01-14,2026-01,AUS01,5410,CC4100,Slack,INV40774,PO2624,NZD,34482.24,GST-FREE,Payment for services,API Import,2026-01-24,2026-01-14,34482.24,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003453,24/01/2026,22/01/2026,2026-01,AUS01,5910,CC4100,GCP,INV87998,PO9275,NZD,34789.42,GST,Payment for services,Oracle,2026-01-24,2026-01-22,34789.42,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003454,27-02-2026,25-02-2026,2026-02,AUS01,5900,CC4100,Slack,INV50095,PO6495,USD,23284.03,EXPORT,Payment for license,Workday,2026-02-27,2026-02-25,23284.03,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003455,20/02/2026,14/02/2026,2026-02,AUS01,5220,CC2000,EY Australia,INV63107,PO3846,NZD,36955.19,GST-FREE,Payment for consulting,Oracle,2026-02-20,2026-02-14,36955.19,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003456,18-01-2026,08-01-2026,2026-01,AUS01,5920,CC3100,Telstra Corp,INV14918,PO3802,NZD,24736.84,GST,Payment for license,Oracle,2026-01-18,2026-01-08,24736.84,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003457,23-11-2025,20-11-2025,2025-11,AUS01,5910,CC2100,SAP,INV71701,PO9464,AUD,33143.15,EXPORT,Payment for goods,Manual Entry,2025-11-23,2025-11-20,33143.15,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003458,15-01-2026,06-01-2026,2026-01,AUS01,5020,CC1000,Hays,INV42957,PO9246,AUD,23029.56,GST-FREE,Payment for license,Oracle,2026-01-15,2026-01-06,23029.56,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003459,01/21/2026,01/19/2026,2026-01,AUS01,5710,CC2000,SAP,INV85541,,AUD,44702.1,EXPORT,Payment for license,Oracle,2026-01-21,2026-01-19,44702.1,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003460,22/02/2026,15/02/2026,2026-02,AUS01,5400,CC1100,Federal Express,INV29795,PO6331,USD,825.2,EXPORT,Payment for services,Oracle,2026-02-22,2026-02-15,825.2,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003461,13-02-2026,12-02-2026,2026-02,AUS01,5700,CC4000,AusPost,INV12608,PO1026,GBP,34937.23,GST,Payment for goods,API Import,2026-02-13,2026-02-12,34937.23,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003462,01/01/2026,24/12/2025,2026-01,AUS01,5400,CC3200,Workday,INV39953,PO4387,GBP,1026.67,EXPORT,Payment for goods,API Import,2026-01-01,2025-12-24,1026.67,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003463,02/20/2026,02/19/2026,2026-02,AUS01,5400,CC3100,DHL Express,INV56428,,GBP,19326.56,INPUT,Payment for services,SAP,2026-02-20,2026-02-19,19326.56,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003464,2026-01-11,2026-01-01,2026-01,AUS01,5010,CC4000,Workday,INV57278,,AUD,18782.42,GST-FREE,Payment for license,API Import,2026-01-11,2026-01-01,18782.42,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003465,2025-10-27,2025-10-21,2025-10,AUS01,5320,CC3100,KPMG Australia,INV18851,PO5280,NZD,36019.33,INPUT,Payment for goods,Manual Entry,2025-10-27,2025-10-21,36019.33,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003466,03-01-2026,02-01-2026,2026-01,AUS01,5320,CC1000,Oracle,INV86187,,AUD,19865.78,GST,Payment for license,SAP,2026-01-03,2026-01-02,19865.78,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003467,12/24/2025,12/14/2025,2025-12,AUS01,5520,CC2000,AusPost,INV41065,,GBP,23532.27,GST,Payment for services,Manual Entry,2025-12-24,2025-12-14,23532.27,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003468,02/15/2026,02/05/2026,2026-02,AUS01,5910,CC1100,Atlassian Pty,INV58673,,GBP,19651.86,INPUT,Payment for services,Workday,2026-02-15,2026-05-02,19651.86,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003469,07-12-2025,01-12-2025,2025-12,AUS01,5620,CC2000,GCP,INV94492,PO3167,NZD,36851.77,INPUT,Payment for goods,API Import,2025-12-07,2025-12-01,36851.77,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003470,2026-02-11,2026-02-02,2026-02,AUS01,5210,CC4000,DHL Express,INV37906,PO5769,AUD,40832.94,GST,Payment for license,Manual Entry,2026-02-11,2026-02-02,40832.94,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003471,02/15/2026,02/08/2026,2026-02,AUS01,5500,CC3000,Workday,INV42549,,NZD,42418.21,INPUT,Payment for consulting,Workday,2026-02-15,2026-08-02,42418.21,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003472,07/07/2025,29/06/2025,2025-07,AUS01,5000,CC4000,GCP,INV13377,,USD,2646.78,GST,Payment for license,SAP,2025-07-07,2025-06-29,2646.78,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003473,2025-10-28,2025-10-26,2025-10,AUS01,5000,CC2000,Zoom,INV43696,PO7635,AUD,22674.73,GST-FREE,Payment for services,API Import,2025-10-28,2025-10-26,22674.73,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003474,2025-11-22,2025-11-12,2025-11,AUS01,5420,CC3000,Hays,INV62243,,NZD,5208.31,EXPORT,Payment for services,Manual Entry,2025-11-22,2025-11-12,5208.31,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003475,01/13/2026,01/08/2026,2026-01,AUS01,5220,CC4100,MSFT,INV98000,PO7531,NZD,10129.99,INPUT,Payment for services,Manual Entry,2026-01-13,2026-08-01,10129.99,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003476,21/01/2025,18/01/2025,2025-01,AUS01,5710,CC1200,LinkedIn Corp,INV12445,PO1616,GBP,6037.29,GST,Payment for goods,Manual Entry,2025-01-21,2025-01-18,6037.29,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003477,01/03/2025,20/02/2025,2025-03,AUS01,5620,CC2100,AusPost,INV21930,PO6194,NZD,32474.28,GST-FREE,Payment for consulting,API Import,2025-03-01,2025-02-20,32474.28,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003478,17-02-2026,12-02-2026,2026-02,AUS01,5920,CC4100,Workday,INV45969,PO2038,USD,30123.53,EXPORT,Payment for license,SAP,2026-02-17,2026-02-12,30123.53,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003479,06/01/2026,28/12/2025,2026-01,AUS01,5300,CC4000,Optus Pty,INV49801,,GBP,3883.21,INPUT,Payment for goods,Manual Entry,2026-01-06,2025-12-28,3883.21,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003480,08-01-2026,07-01-2026,2026-01,AUS01,5610,CC1000,Robert Half International,INV71321,PO8254,NZD,19782.21,GST-FREE,Payment for consulting,Oracle,2026-01-08,2026-01-07,19782.21,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003481,04/04/2025,30/03/2025,2025-04,AUS01,5120,CC4100,Amazon,INV94185,PO6601,AUD,7214.31,GST-FREE,Payment for goods,Oracle,2025-04-04,2025-03-30,7214.31,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003482,10-06-2025,08-06-2025,2025-06,AUS01,5310,CC1100,Adobe,INV74479,PO1074,AUD,34021.68,EXPORT,Payment for license,API Import,2025-06-10,2025-06-08,34021.68,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003483,2025-04-14,2025-04-12,2025-04,AUS01,5000,CC3100,Telstra Corp,INV75803,PO6086,NZD,22804.78,EXPORT,Payment for goods,Workday,2025-04-14,2025-04-12,22804.78,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003484,28-07-2025,22-07-2025,2025-07,AUS01,5520,CC1200,Workday,INV92307,PO5826,NZD,11349.38,GST,Payment for subscription,SAP,2025-07-28,2025-07-22,11349.38,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003485,23/02/2026,13/02/2026,2026-02,AUS01,5520,CC3100,SAP,INV61125,PO1371,USD,33617.99,EXPORT,Payment for license,SAP,2026-02-23,2026-02-13,33617.99,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN003486,10/09/2025,09/29/2025,2025-10,AUS01,5510,CC3100,Microsoft,INV53350,PO4003,USD,27265.43,EXPORT,Payment for license,Oracle,2025-09-10,2025-09-29,27265.43,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
