transaction_id,posting_date_raw,posting_date,invoice_date_raw,invoice_date,fiscal_period,fiscal_year,fiscal_month,entity_code,account_code_raw,cost_center_raw,vendor_name_raw,invoice_number,po_number,currency_code,amount_raw,amount,amount_is_negative,tax_code,narrative,source_system,processing_timestamp,data_quality_score,anomaly_count
TXN003291,15/02/2026,2026-02-15,09/02/2026,2026-02-09,2026-02,2026,02,AUS01,5300,CC2100,BCG,INV18355,,USD,21670.98,21670.98,False,EXPORT,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003292,15/02/2026,2026-02-15,06/02/2026,2026-02-06,2026-02,2026,02,AUS01,5500,CC2100,MSFT,INV90431,,GBP,14360.5,14360.5,False,GST,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003293,2025-12-13,2025-12-13,2025-12-09,2025-12-09,2025-12,2025,12,AUS01,5420,CC4000,Adobe,INV78576,PO2886,AUD,10354.61,10354.61,False,EXPORT,Payment for services,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003294,02/21/2026,2026-02-21,02/12/2026,2026-12-02,2026-02,2026,02,AUS01,5500,CC3200,LinkedIn Corp,INV56953,,AUD,40090.02,40090.02,False,EXPORT,Payment for goods,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003295,21/01/2026,2026-01-21,11/01/2026,2026-01-11,2026-01,2026,01,AUS01,5620,CC1200,McKinsey,INV90210,PO8833,GBP,43581.58,43581.58,False,EXPORT,Payment for subscription,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003296,27/02/2026,2026-02-27,25/02/2026,2026-02-25,2026-02,2026,02,AUS01,5810,CC3200,Seek Limited,INV63258,PO8203,AUD,23392.94,23392.94,False,GST-FREE,Payment for license,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003297,03-11-2025,2025-11-03,30-10-2025,2025-10-30,2025-11,2025,11,AUS01,5900,CC2000,DHL Express,INV41691,,USD,35621.31,35621.31,False,GST,Payment for goods,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003298,24-09-2025,2025-09-24,21-09-2025,2025-09-21,2025-09,2025,09,AUS01,5300,CC4100,AusPost,INV62743,PO5535,NZD,1322.44,1322.44,False,INPUT,Payment for license,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003299,2025-04-15,2025-04-15,2025-04-09,2025-04-09,2025-04,2025,04,AUS01,5210,CC3100,EY Australia,INV43647,PO6512,NZD,43373.85,43373.85,False,GST-FREE,Payment for subscription,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003300,2026-01-05,2026-01-05,2025-12-28,2025-12-28,2026-01,2026,01,AUS01,5400,CC1200,MSFT,INV79604,PO5172,AUD,38168.19,38168.19,False,GST-FREE,Payment for license,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003301,2025-12-18,2025-12-18,2025-12-17,2025-12-17,2025-12,2025,12,AUS01,5900,CC4100,Adobe,INV52119,,AUD,16055.23,16055.23,False,EXPORT,Payment for subscription,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003302,17-02-2026,2026-02-17,07-02-2026,2026-02-07,2026-02,2026,02,AUS01,5410,CC4100,Microsoft,INV38636,,AUD,41739.67,41739.67,False,GST-FREE,Payment for subscription,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003303,01/26/2026,2026-01-26,01/25/2026,2026-01-25,2026-01,2026,01,AUS01,5220,CC1100,McKinsey,INV29056,PO9474,GBP,14784.73,14784.73,False,INPUT,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003304,21/02/2025,2025-02-21,13/02/2025,2025-02-13,2025-02,2025,02,AUS01,5420,CC4100,SAP,INV67132,PO6090,USD,10256.39,10256.39,False,INPUT,Payment for goods,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003305,01/03/2026,2026-03-01,12/29/2025,2025-12-29,2026-01,2026,01,AUS01,5900,CC3000,Optus Pty,INV64285,PO3871,GBP,43345.7,43345.7,False,GST,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN003306,02-01-2026,2026-01-02,28-12-2025,2025-12-28,2026-01,2026,01,AUS01,5020,CC1000,Workday,INV93403,PO8976,AUD,24105.1,24105.1,False,GST,Payment for goods,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003307,21-01-2026,2026-01-21,15-01-2026,2026-01-15,2026-01,2026,01,AUS01,5910,CC1200,Workday,INV58425,PO6931,NZD,28590.74,28590.74,False,EXPORT,Payment for subscription,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003308,2026-01-24,2026-01-24,2026-01-21,2026-01-21,2026-01,2026,01,AUS01,5910,CC1000,ServiceNow Inc,INV69632,PO8136,NZD,33210.49,33210.49,False,EXPORT,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003309,2025-02-22,2025-02-22,2025-02-20,2025-02-20,2025-02,2025,02,AUS01,5920,CC4100,Robert Half International,INV49331,PO6471,USD,31770.7,31770.7,False,GST,Payment for goods,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003310,10/27/2025,2025-10-27,10/24/2025,2025-10-24,2025-10,2025,10,AUS01,5310,CC3100,Slack,INV75078,PO9375,GBP,36294.05,36294.05,False,GST,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003311,01/26/2026,2026-01-26,01/18/2026,2026-01-18,2026-01,2026,01,AUS01,5900,CC3000,Salesforce,INV15684,PO5476,USD,33279.85,33279.85,False,INPUT,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003312,07/17/2025,2025-07-17,07/16/2025,2025-07-16,2025-07,2025,07,AUS01,5320,CC4000,Slack,INV98030,PO5414,NZD,2425.4,2425.4,False,INPUT,Payment for consulting,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003313,03/08/2025,2025-08-03,02/08/2025,2025-08-02,2025-08,2025,08,AUS01,5400,CC4100,Amazon,INV87577,PO8202,GBP,4978.37,4978.37,False,INPUT,Payment for goods,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003314,2025-12-08,2025-12-08,2025-12-04,2025-12-04,2025-12,2025,12,AUS01,5100,CC3000,PWC,INV45581,PO3092,GBP,13990.97,13990.97,False,INPUT,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003315,01/23/2026,2026-01-23,01/18/2026,2026-01-18,2026-01,2026,01,AUS01,5700,CC1000,MSFT,INV24085,PO1783,USD,35105.25,35105.25,False,GST-FREE,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003316,16/01/2026,2026-01-16,15/01/2026,2026-01-15,2026-01,2026,01,AUS01,5920,CC3000,SAP,INV45594,PO4427,AUD,38226.04,38226.04,False,GST-FREE,Payment for goods,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003317,06-01-2026,2026-01-06,03-01-2026,2026-01-03,2026-01,2026,01,AUS01,5000,CC3000,Regus Australia,INV29355,PO5940,NZD,31837.99,31837.99,False,EXPORT,Payment for license,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003318,12-09-2025,2025-09-12,06-09-2025,2025-09-06,2025-09,2025,09,AUS01,5800,CC3200,ServiceNow Inc,INV37200,,USD,26784.0,26784.0,False,INPUT,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003319,01/03/2026,2026-03-01,12/26/2025,2025-12-26,2026-01,2026,01,AUS01,5520,CC3200,Oracle,INV73215,,AUD,30580.5,30580.5,False,INPUT,Payment for license,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN003320,20-01-2026,2026-01-20,11-01-2026,2026-01-11,2026-01,2026,01,AUS01,5200,CC1000,Salesforce,INV62980,PO1290,GBP,36631.68,36631.68,False,INPUT,Payment for consulting,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003321,11-01-2025,2025-01-11,08-01-2025,2025-01-08,2025-01,2025,01,AUS01,5700,CC3000,Federal Express,INV30518,PO9753,GBP,259.14,259.14,False,GST-FREE,Payment for license,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003322,12-02-2026,2026-02-12,06-02-2026,2026-02-06,2026-02,2026,02,AUS01,5010,CC4100,Microsoft,INV96902,PO1747,USD,1651.58,1651.58,False,INPUT,Payment for subscription,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003323,2026-01-26,2026-01-26,2026-01-18,2026-01-18,2026-01,2026,01,AUS01,5300,CC2000,Amazon,INV72915,PO4115,GBP,37182.13,37182.13,False,INPUT,Payment for license,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003324,02/10/2025,2025-10-02,27/09/2025,2025-09-27,2025-10,2025,10,AUS01,5620,CC2100,PWC,INV93289,,AUD,30724.81,30724.81,False,GST-FREE,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003325,2026-01-18,2026-01-18,2026-01-16,2026-01-16,2026-01,2026,01,AUS01,5020,CC1200,MSFT,INV33567,PO2179,USD,34103.43,34103.43,False,EXPORT,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003326,01/26/2026,2026-01-26,01/23/2026,2026-01-23,2026-01,2026,01,AUS01,5410,CC1100,DHL Express,INV73362,,GBP,29836.7,29836.7,False,INPUT,Payment for services,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003327,23/01/2026,2026-01-23,17/01/2026,2026-01-17,2026-01,2026,01,AUS01,5120,CC3200,BCG,INV81264,,GBP,16563.44,16563.44,False,GST,Payment for goods,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003328,2026-01-21,2026-01-21,2026-01-19,2026-01-19,2026-01,2026,01,AUS01,5800,CC3100,Google,INV30753,PO1765,USD,8113.46,8113.46,False,INPUT,Payment for services,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003329,2026-02-10,2026-02-10,2026-02-03,2026-02-03,2026-02,2026,02,AUS01,5400,CC2100,Workday,INV48897,,AUD,24787.81,24787.81,False,GST,Payment for goods,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003330,13-02-2026,2026-02-13,10-02-2026,2026-02-10,2026-02,2026,02,AUS01,5200,CC1200,EY Australia,INV46801,PO1624,GBP,37671.25,37671.25,False,INPUT,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003331,26-02-2026,2026-02-26,25-02-2026,2026-02-25,2026-02,2026,02,AUS01,5410,CC3200,Accenture Pty,INV19489,,GBP,40864.13,40864.13,False,GST-FREE,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003332,2026-01-02,2026-01-02,2025-12-25,2025-12-25,2026-01,2026,01,AUS01,5120,CC4100,Amazon,INV23727,PO8472,NZD,21244.48,21244.48,False,GST,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003333,25-06-2025,2025-06-25,20-06-2025,2025-06-20,2025-06,2025,06,AUS01,5420,CC3100,BCG,INV68964,PO4690,NZD,20508.97,20508.97,False,INPUT,Payment for goods,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003334,21-01-2026,2026-01-21,15-01-2026,2026-01-15,2026-01,2026,01,AUS01,5620,CC4100,PWC,INV12717,PO4562,GBP,41931.81,41931.81,False,GST,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003335,10-02-2026,2026-02-10,04-02-2026,2026-02-04,2026-02,2026,02,AUS01,5120,CC2000,Microsoft,INV35375,,AUD,13076.66,13076.66,False,GST-FREE,Payment for goods,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003336,09/01/2026,2026-01-09,08/01/2026,2026-01-08,2026-01,2026,01,AUS01,5900,CC3200,Microsoft,INV71421,PO5290,AUD,1153.14,1153.14,False,EXPORT,Payment for consulting,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003337,07-09-2025,2025-09-07,02-09-2025,2025-09-02,2025-09,2025,09,AUS01,5900,CC1100,Telstra Corp,INV20573,,USD,23852.26,23852.26,False,INPUT,Payment for goods,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003338,02/01/2026,2026-01-02,27/12/2025,2025-12-27,2026-01,2026,01,AUS01,5510,CC1200,Google,INV60893,PO5066,GBP,36087.69,36087.69,False,GST-FREE,Payment for services,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003339,2026-01-25,2026-01-25,2026-01-20,2026-01-20,2026-01,2026,01,AUS01,5520,CC1000,Robert Half International,INV24065,,GBP,39636.37,39636.37,False,GST,Payment for subscription,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003340,01/01/2026,2026-01-01,12/27/2025,2025-12-27,2026-01,2026,01,AUS01,5710,CC2000,MSFT,INV73400,,GBP,44172.62,44172.62,False,EXPORT,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003341,2025-04-15,2025-04-15,2025-04-08,2025-04-08,2025-04,2025,04,AUS01,5510,CC1100,AWS,INV64469,PO4817,AUD,43408.48,43408.48,False,EXPORT,Payment for subscription,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003342,02/03/2025,2025-03-02,01/31/2025,2025-01-31,2025-02,2025,02,AUS01,5410,CC3200,SAP,INV69244,PO7470,GBP,5243.11,5243.11,False,GST,Payment for license,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN003343,17-02-2025,2025-02-17,12-02-2025,2025-02-12,2025-02,2025,02,AUS01,5410,CC2100,GCP,INV55864,PO6093,NZD,21322.4,21322.4,False,GST-FREE,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003344,02/19/2026,2026-02-19,02/15/2026,2026-02-15,2026-02,2026,02,AUS01,5620,CC3200,KPMG Australia,INV70210,PO7223,USD,15491.37,15491.37,False,INPUT,Payment for license,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003345,27-05-2025,2025-05-27,19-05-2025,2025-05-19,2025-05,2025,05,AUS01,5900,CC2000,Regus Australia,INV14457,,AUD,17522.51,17522.51,False,EXPORT,Payment for goods,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003346,22-02-2026,2026-02-22,21-02-2026,2026-02-21,2026-02,2026,02,AUS01,5100,CC2100,Amazon,INV98982,PO2256,NZD,32090.49,32090.49,False,GST,Payment for subscription,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003347,20-07-2025,2025-07-20,16-07-2025,2025-07-16,2025-07,2025,07,AUS01,5110,CC2000,MSFT,INV29784,PO7857,NZD,21996.12,21996.12,False,EXPORT,Payment for services,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003348,02/12/2026,2026-12-02,02/08/2026,2026-08-02,2026-02,2026,02,AUS01,5210,CC4000,KPMG Australia,INV66938,,AUD,17770.23,17770.23,False,GST,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN003349,11-01-2026,2026-01-11,04-01-2026,2026-01-04,2026-01,2026,01,AUS01,5010,CC2000,Amazon,INV93742,PO5309,AUD,15876.03,15876.03,False,GST,Payment for goods,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003350,27/09/2025,2025-09-27,20/09/2025,2025-09-20,2025-09,2025,09,AUS01,5210,CC3000,Telstra Corp,INV68055,PO5076,AUD,31188.02,31188.02,False,EXPORT,Payment for subscription,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003351,01/05/2026,2026-05-01,12/31/2025,2025-12-31,2026-01,2026,01,AUS01,5100,CC3100,LinkedIn Corp,INV48041,,GBP,6576.63,6576.63,False,EXPORT,Payment for license,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN003352,10-01-2026,2026-01-10,05-01-2026,2026-01-05,2026-01,2026,01,AUS01,5110,CC4100,SAP,INV49562,PO1396,USD,17648.69,17648.69,False,GST-FREE,Payment for license,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003353,02/19/2026,2026-02-19,02/17/2026,2026-02-17,2026-02,2026,02,AUS01,5410,CC1200,Microsoft,INV59496,,NZD,15745.38,15745.38,False,GST-FREE,Payment for consulting,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003354,2025-05-08,2025-05-08,2025-05-05,2025-05-05,2025-05,2025,05,AUS01,5310,CC4000,GCP,INV61557,PO4652,USD,30201.14,30201.14,False,EXPORT,Payment for subscription,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003355,2026-02-09,2026-02-09,2026-01-30,2026-01-30,2026-02,2026,02,AUS01,5420,CC2100,Deloitte Touche,INV26915,PO7571,GBP,19197.12,19197.12,False,GST-FREE,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003356,2025-06-25,2025-06-25,2025-06-18,2025-06-18,2025-06,2025,06,AUS01,5600,CC1200,Salesforce,INV23672,,GBP,16744.73,16744.73,False,EXPORT,Payment for goods,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003357,01/10/2026,2026-10-01,01/05/2026,2026-05-01,2026-01,2026,01,AUS01,5620,CC3200,Amazon,INV56458,PO8202,NZD,419.02,419.02,False,GST,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN003358,2026-01-23,2026-01-23,2026-01-15,2026-01-15,2026-01,2026,01,AUS01,5410,CC3100,EY Australia,INV39601,PO5091,GBP,23342.8,23342.8,False,GST,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003359,15-02-2026,2026-02-15,14-02-2026,2026-02-14,2026-02,2026,02,AUS01,5500,CC4000,Accenture Pty,INV80865,,USD,15821.62,15821.62,False,INPUT,Payment for goods,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003360,12/02/2026,2026-02-12,07/02/2026,2026-02-07,2026-02,2026,02,AUS01,5910,CC4000,Atlassian Pty,INV57787,PO6066,GBP,39282.05,39282.05,False,GST-FREE,Payment for services,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003361,01/14/2026,2026-01-14,01/09/2026,2026-09-01,2026-01,2026,01,AUS01,5410,CC1100,Deloitte Touche,INV14273,PO5798,AUD,4733.75,4733.75,False,GST,Payment for consulting,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003362,2026-01-19,2026-01-19,2026-01-16,2026-01-16,2026-01,2026,01,AUS01,5910,CC4100,Robert Half International,INV78128,,USD,42335.39,42335.39,False,INPUT,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003363,2026-02-22,2026-02-22,2026-02-19,2026-02-19,2026-02,2026,02,AUS01,5420,CC3200,Salesforce,INV23777,PO7310,USD,39910.26,39910.26,False,EXPORT,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003364,2026-02-07,2026-02-07,2026-01-28,2026-01-28,2026-02,2026,02,AUS01,5100,CC3200,KPMG Australia,INV11836,PO1032,NZD,21986.66,21986.66,False,INPUT,Payment for goods,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003365,26/01/2026,2026-01-26,23/01/2026,2026-01-23,2026-01,2026,01,AUS01,5600,CC1000,DHL Express,INV52702,PO5840,NZD,37282.47,37282.47,False,EXPORT,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003366,23/01/2026,2026-01-23,15/01/2026,2026-01-15,2026-01,2026,01,AUS01,5410,CC2100,McKinsey,INV82757,PO3121,USD,36982.08,36982.08,False,INPUT,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003367,06/01/2026,2026-01-06,28/12/2025,2025-12-28,2026-01,2026,01,AUS01,5400,CC3000,AusPost,INV11753,PO6981,USD,44582.06,44582.06,False,GST,Payment for license,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003368,2025-03-01,2025-03-01,2025-02-20,2025-02-20,2025-03,2025,03,AUS01,5810,CC4000,Robert Half International,INV10006,,AUD,411.02,411.02,False,GST-FREE,Payment for goods,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003369,18/02/2026,2026-02-18,09/02/2026,2026-02-09,2026-02,2026,02,AUS01,5400,CC4000,Seek Limited,INV16699,PO4123,USD,35390.35,35390.35,False,GST-FREE,Payment for services,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003370,2026-01-03,2026-01-03,2025-12-25,2025-12-25,2026-01,2026,01,AUS01,5020,CC3100,Adobe,INV59605,PO7415,USD,9307.58,9307.58,False,EXPORT,Payment for goods,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003371,04/12/2025,2025-12-04,04/10/2025,2025-10-04,2025-04,2025,04,AUS01,5320,CC1100,MSFT,INV69551,PO3730,GBP,217.12,217.12,False,GST-FREE,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN003372,28/02/2026,2026-02-28,19/02/2026,2026-02-19,2026-02,2026,02,AUS01,5410,CC2000,BCG,INV61176,,USD,13855.18,13855.18,False,GST-FREE,Payment for license,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003373,08/16/2025,2025-08-16,08/06/2025,2025-06-08,2025-08,2025,08,AUS01,5310,CC3000,Google,INV41425,PO9592,AUD,27460.94,27460.94,False,GST-FREE,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003374,15/06/2025,2025-06-15,06/06/2025,2025-06-06,2025-06,2025,06,AUS01,5620,CC2000,Deloitte Touche,INV66973,,GBP,29500.28,29500.28,False,GST,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003375,01/12/2026,2026-12-01,01/03/2026,2026-03-01,2026-01,2026,01,AUS01,5500,CC3000,Workday,INV86941,PO5454,AUD,31449.2,31449.2,False,GST-FREE,Payment for license,API Import,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN003376,2026-01-22,2026-01-22,2026-01-12,2026-01-12,2026-01,2026,01,AUS01,5300,CC1100,Telstra Corp,INV95469,,GBP,25526.96,25526.96,False,GST-FREE,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003377,2025-11-25,2025-11-25,2025-11-20,2025-11-20,2025-11,2025,11,AUS01,5310,CC2100,Google,INV72024,PO9410,AUD,25352.85,25352.85,False,GST,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003378,12/26/2025,2025-12-26,12/17/2025,2025-12-17,2025-12,2025,12,AUS01,5800,CC3200,PWC,INV85539,PO7895,NZD,2027.41,2027.41,False,GST,Payment for goods,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003379,25-01-2025,2025-01-25,19-01-2025,2025-01-19,2025-01,2025,01,AUS01,5800,CC4000,Amazon,INV17314,PO1368,GBP,29589.7,29589.7,False,GST,Payment for subscription,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003380,2026-02-26,2026-02-26,2026-02-24,2026-02-24,2026-02,2026,02,AUS01,5600,CC3200,KPMG Australia,INV68505,PO3406,USD,43402.55,43402.55,False,INPUT,Payment for license,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003381,02/11/2026,2026-11-02,02/05/2026,2026-05-02,2026-02,2026,02,AUS01,5920,CC3100,Robert Half International,INV65620,PO1217,AUD,31628.9,31628.9,False,INPUT,Payment for services,SAP,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN003382,2025-09-11,2025-09-11,2025-09-08,2025-09-08,2025-09,2025,09,AUS01,5810,CC2000,Federal Express,INV48456,PO5676,USD,12366.61,12366.61,False,GST-FREE,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003383,01/12/2025,2025-12-01,25/11/2025,2025-11-25,2025-12,2025,12,AUS01,5100,CC4100,Microsoft,INV28216,PO5412,GBP,40342.73,40342.73,False,EXPORT,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003384,07/20/2025,2025-07-20,07/12/2025,2025-12-07,2025-07,2025,07,AUS01,5710,CC3200,Adobe,INV47859,PO4978,NZD,24016.35,24016.35,False,EXPORT,Payment for services,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN003385,01/07/2026,2026-07-01,12/30/2025,2025-12-30,2026-01,2026,01,AUS01,5110,CC4000,Amazon,INV14843,PO7841,AUD,38653.59,38653.59,False,GST,Payment for goods,Workday,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN003386,21-02-2026,2026-02-21,16-02-2026,2026-02-16,2026-02,2026,02,AUS01,5620,CC1100,Robert Half International,INV15971,PO3570,AUD,36916.74,36916.74,False,GST-FREE,Payment for goods,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
